Scenario,ScenName,County,Activity,Year,Median,CI_High,CI_Low
3,Mod,Lincoln,reforest,29,0,0,0
3,Mod,Lincoln,reforest,30,0,0,0
3,Mod,Lincoln,reforest,31,0,0,0
3,Mod,Lincoln,rref,1,0,0,0
3,Mod,Lincoln,rref,2,0,0,0
3,Mod,Lincoln,rref,3,0,0,0
3,Mod,Lincoln,rref,4,0,0,0
3,Mod,Lincoln,rref,5,0,0,0
3,Mod,Lincoln,rref,6,0,0,0
3,Mod,Lincoln,rref,7,0,0,0
3,Mod,Lincoln,rref,8,0,0,0
3,Mod,Lincoln,rref,9,0,0,0
3,Mod,Lincoln,rref,10,0,0,0
3,Mod,Lincoln,rref,11,0,0,0
3,Mod,Lincoln,rref,12,0,0,0
3,Mod,Lincoln,rref,13,0,0,0
3,Mod,Lincoln,rref,14,0,0,0
3,Mod,Lincoln,rref,15,0,0,0
3,Mod,Lincoln,rref,16,0,0,0
3,Mod,Lincoln,rref,17,0,0,0
3,Mod,Lincoln,rref,18,0,0,0
3,Mod,Lincoln,rref,19,0,0,0
3,Mod,Lincoln,rref,20,0,0,0
3,Mod,Lincoln,rref,21,0,0,0
3,Mod,Lincoln,rref,22,0,0,0
3,Mod,Lincoln,rref,23,0,0,0
3,Mod,Lincoln,rref,24,0,0,0
3,Mod,Lincoln,rref,25,0,0,0
3,Mod,Lincoln,rref,26,0,0,0
3,Mod,Lincoln,rref,27,0,0,0
3,Mod,Lincoln,rref,28,0,0,0
3,Mod,Lincoln,rref,29,0,0,0
3,Mod,Lincoln,rref,30,0,0,0
3,Mod,Lincoln,rref,31,0,0,0
3,Mod,Lincoln,sage,1,-0.0001415,-0.0000917,-0.0001901
3,Mod,Lincoln,sage,2,-0.0001663,-0.0001146,-0.0002216
3,Mod,Lincoln,sage,3,-0.0001962,-0.0001426,-0.0002567
3,Mod,Lincoln,sage,4,-0.0002239,-0.000157,-0.0002923
3,Mod,Lincoln,sage,5,-0.0002482,-0.0001723,-0.0003234
3,Mod,Lincoln,sage,6,-0.0002781,-0.0001967,-0.0003631
3,Mod,Lincoln,sage,7,-0.0003043,-0.0002138,-0.0004003
3,Mod,Lincoln,sage,8,-0.0003324,-0.0002222,-0.0004318
3,Mod,Lincoln,sage,9,-0.000359,-0.0002528,-0.000469
3,Mod,Lincoln,sage,10,-0.0005222,-0.0003648,-0.0006722
3,Mod,Lincoln,sage,11,-0.0005753,-0.0004094,-0.0007472
3,Mod,Lincoln,sage,12,-0.0006263,-0.0004511,-0.0008239
3,Mod,Lincoln,sage,13,-0.0006796,-0.0004647,-0.0008803
3,Mod,Lincoln,sage,14,-0.0007371,-0.0005003,-0.0009697
3,Mod,Lincoln,sage,15,-0.0007964,-0.0005328,-0.0010163
3,Mod,Lincoln,sage,16,-0.00084,-0.0005685,-0.0010998
3,Mod,Lincoln,sage,17,-0.0008877,-0.0006028,-0.0011807
3,Mod,Lincoln,sage,18,-0.000927,-0.0006345,-0.0012233
3,Mod,Lincoln,sage,19,-0.0009822,-0.0006783,-0.0013042
3,Mod,Lincoln,sage,20,-0.0010414,-0.0006996,-0.0013864
3,Mod,Lincoln,sage,21,-0.0010724,-0.0007132,-0.0014373
3,Mod,Lincoln,sage,22,-0.0011063,-0.0007113,-0.0015162
3,Mod,Lincoln,sage,23,-0.0011799,-0.0007823,-0.0016015
3,Mod,Lincoln,sage,24,-0.0012063,-0.0008136,-0.0016408
3,Mod,Lincoln,sage,25,-0.001257,-0.0008273,-0.0016854
3,Mod,Lincoln,sage,26,-0.0013027,-0.0008415,-0.0017928
3,Mod,Lincoln,sage,27,-0.0013552,-0.0008906,-0.0017623
3,Mod,Lincoln,sage,28,-0.0013973,-0.0008875,-0.0018761
3,Mod,Lincoln,sage,29,-0.0014346,-0.0009354,-0.0019297
3,Mod,Lincoln,sage,30,-0.0014956,-0.0009508,-0.0020209
3,Mod,Lincoln,sage,31,-0.0015473,-0.0009963,-0.0021007
3,Mod,Lincoln,tide,1,0,0,0
3,Mod,Lincoln,tide,2,0,0,0
3,Mod,Lincoln,tide,3,0,0,0
3,Mod,Lincoln,tide,4,0,0,0
3,Mod,Lincoln,tide,5,0,0,0
3,Mod,Lincoln,tide,6,0,0,0
3,Mod,Lincoln,tide,7,0,0,0
3,Mod,Lincoln,tide,8,0,0,0
3,Mod,Lincoln,tide,9,0,0,0
3,Mod,Lincoln,tide,10,0,0,0
3,Mod,Lincoln,tide,11,0,0,0
3,Mod,Lincoln,tide,12,0,0,0
3,Mod,Lincoln,tide,13,0,0,0
3,Mod,Lincoln,tide,14,0,0,0
3,Mod,Lincoln,tide,15,0,0,0
3,Mod,Lincoln,tide,16,0,0,0
3,Mod,Lincoln,tide,17,0,0,0
3,Mod,Lincoln,tide,18,0,0,0
3,Mod,Lincoln,tide,19,0,0,0
3,Mod,Lincoln,tide,20,0,0,0
3,Mod,Lincoln,tide,21,0,0,0
3,Mod,Lincoln,tide,22,0,0,0
3,Mod,Lincoln,tide,23,0,0,0
3,Mod,Lincoln,tide,24,0,0,0
3,Mod,Lincoln,tide,25,0,0,0
3,Mod,Lincoln,tide,26,0,0,0
3,Mod,Lincoln,tide,27,0,0,0
3,Mod,Lincoln,tide,28,0,0,0
3,Mod,Lincoln,tide,29,0,0,0
3,Mod,Lincoln,tide,30,0,0,0
3,Mod,Lincoln,tide,31,0,0,0
3,Mod,Mason,ACF,1,-0.0020904,-0.0008876,-0.0032395
3,Mod,Mason,ACF,2,-0.0042037,-0.0020631,-0.006501
3,Mod,Mason,ACF,3,-0.0064228,-0.002913,-0.0097719
3,Mod,Mason,ACF,4,-0.0085862,-0.003916,-0.0131544
3,Mod,Mason,ACF,5,-0.0107463,-0.0050467,-0.016608
3,Mod,Mason,ACF,6,-0.0128058,-0.0056843,-0.0198849
3,Mod,Mason,ACF,7,-0.0150068,-0.0068313,-0.0230014
3,Mod,Mason,ACF,8,-0.0173176,-0.0070377,-0.0267917
3,Mod,Mason,ACF,9,-0.0195117,-0.0089623,-0.0298254
3,Mod,Mason,ACF,10,-0.022204,-0.0104852,-0.0329184
3,Mod,Mason,ACF,11,-0.0212655,-0.0108003,-0.0330965
3,Mod,Mason,ACF,12,-0.0216766,-0.0099239,-0.0332984
3,Mod,Mason,ACF,13,-0.0218713,-0.0096676,-0.0341906
3,Mod,Mason,ACF,14,-0.0221998,-0.010072,-0.0338066
3,Mod,Mason,ACF,15,-0.0216756,-0.0100362,-0.0327765
3,Mod,Mason,ACF,16,-0.0217441,-0.0097165,-0.0334252
3,Mod,Mason,ACF,17,-0.0219798,-0.0096192,-0.0336795
3,Mod,Mason,ACF,18,-0.0224048,-0.0105066,-0.0335677
3,Mod,Mason,ACF,19,-0.0220296,-0.0101495,-0.0338591
3,Mod,Mason,ACF,20,-0.0223554,-0.0099112,-0.0341779
3,Mod,Mason,ACF,21,-0.0218407,-0.0107298,-0.0345638
3,Mod,Mason,ACF,22,-0.0223022,-0.0101445,-0.0334211
3,Mod,Mason,ACF,23,-0.0220696,-0.0113707,-0.0336527
3,Mod,Mason,ACF,24,-0.0226889,-0.01044,-0.0342963
3,Mod,Mason,ACF,25,-0.0220043,-0.0109922,-0.034
3,Mod,Mason,ACF,26,-0.0220893,-0.0106007,-0.0343675
3,Mod,Mason,ACF,27,-0.0217553,-0.0100164,-0.0338216
3,Mod,Mason,ACF,28,-0.0218398,-0.0105728,-0.0341786
3,Mod,Mason,ACF,29,-0.022716,-0.0108801,-0.0343684
3,Mod,Mason,ACF,30,-0.0222987,-0.0106264,-0.0343542
3,Mod,Mason,ACF,31,-0.0224618,-0.0110277,-0.0343735
3,Mod,Mason,ag,1,-0.0000067,-0.0000047,-0.0000087
3,Mod,Mason,ag,2,-0.0000135,-0.0000097,-0.0000173
3,Mod,Mason,ag,3,-0.0000199,-0.0000143,-0.0000259
3,Mod,Mason,ag,4,-0.0000266,-0.0000189,-0.0000344
3,Mod,Mason,ag,5,-0.0000336,-0.0000239,-0.0000435
3,Mod,Mason,ag,6,-0.00004,-0.0000294,-0.0000521
3,Mod,Mason,ag,7,-0.0000462,-0.0000337,-0.0000605
3,Mod,Mason,ag,8,-0.0000538,-0.0000385,-0.0000684
3,Mod,Mason,ag,9,-0.0000606,-0.0000427,-0.0000772
3,Mod,Mason,ag,10,-0.000066,-0.0000467,-0.0000858
3,Mod,Mason,ag,11,-0.0000785,-0.0000561,-0.0001026
3,Mod,Mason,ag,12,-0.000083,-0.0000582,-0.0001074
3,Mod,Mason,ag,13,-0.0000864,-0.0000625,-0.0001117
3,Mod,Mason,ag,14,-0.0000906,-0.0000636,-0.0001161
3,Mod,Mason,ag,15,-0.000095,-0.0000672,-0.0001207
3,Mod,Mason,ag,16,-0.0000972,-0.00007,-0.0001256
3,Mod,Mason,ag,17,-0.0001011,-0.0000717,-0.0001289
3,Mod,Mason,ag,18,-0.000104,-0.0000763,-0.0001353
3,Mod,Mason,ag,19,-0.0001096,-0.0000764,-0.0001395
3,Mod,Mason,ag,20,-0.0001133,-0.000081,-0.0001434
3,Mod,Mason,ag,21,-0.0001162,-0.0000842,-0.0001495
3,Mod,Mason,ag,22,-0.0001197,-0.0000866,-0.0001528
3,Mod,Mason,ag,23,-0.0001221,-0.0000898,-0.0001566
3,Mod,Mason,ag,24,-0.0001281,-0.0000921,-0.0001619
3,Mod,Mason,ag,25,-0.0001294,-0.0000935,-0.0001672
3,Mod,Mason,ag,26,-0.0001324,-0.0000941,-0.0001717
3,Mod,Mason,ag,27,-0.0001395,-0.0001002,-0.0001773
3,Mod,Mason,ag,28,-0.0001411,-0.0001016,-0.0001792
3,Mod,Mason,ag,29,-0.0001443,-0.0001041,-0.0001861
3,Mod,Mason,ag,30,-0.0001486,-0.0001091,-0.0001919
3,Mod,Mason,ag,31,-0.0001504,-0.0001085,-0.000196
3,Mod,Mason,grass,1,0.00E+00,0.00E+00,0.00E+00
3,Mod,Mason,grass,2,0.00E+00,0.00E+00,0.00E+00
3,Mod,Mason,grass,3,0.00E+00,0.00E+00,0.00E+00
3,Mod,Mason,grass,4,0.00E+00,0.00E+00,0.00E+00
3,Mod,Mason,grass,5,-1.00E-07,0.00E+00,-1.00E-07
3,Mod,Mason,grass,6,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,7,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,8,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,9,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,10,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,11,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,12,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,13,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,14,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Mason,grass,15,-1.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,16,-1.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,17,-1.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,18,-1.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,19,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,20,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,21,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,22,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,23,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,24,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Mason,grass,25,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Mason,grass,26,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Mason,grass,27,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Mason,grass,28,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Mason,grass,29,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Mason,grass,30,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Mason,grass,31,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Mason,ifm,1,-0.0120431,-0.0106245,-0.0133977
3,Mod,Mason,ifm,2,-0.0244215,-0.0215172,-0.0268651
3,Mod,Mason,ifm,3,-0.0365924,-0.032597,-0.0409112
3,Mod,Mason,ifm,4,-0.0493422,-0.0437759,-0.0547851
3,Mod,Mason,ifm,5,-0.0619734,-0.0554368,-0.0689286
3,Mod,Mason,ifm,6,-0.0750675,-0.0661334,-0.0827456
3,Mod,Mason,ifm,7,-0.0881996,-0.0780842,-0.0976543
3,Mod,Mason,ifm,8,-0.1012071,-0.0895035,-0.1126844
3,Mod,Mason,ifm,9,-0.1140871,-0.1014509,-0.1267373
3,Mod,Mason,ifm,10,-0.1285852,-0.1144582,-0.142589
3,Mod,Mason,ifm,11,-0.1297918,-0.1152418,-0.1442582
3,Mod,Mason,ifm,12,-0.1313949,-0.1168566,-0.1453749
3,Mod,Mason,ifm,13,-0.1326142,-0.1180854,-0.1469497
3,Mod,Mason,ifm,14,-0.1342891,-0.1187899,-0.1489702
3,Mod,Mason,ifm,15,-0.1350588,-0.1209618,-0.1501601
3,Mod,Mason,ifm,16,-0.136139,-0.1206547,-0.1518586
3,Mod,Mason,ifm,17,-0.1384907,-0.1227675,-0.1530428
3,Mod,Mason,ifm,18,-0.1387986,-0.1230123,-0.1530658
3,Mod,Mason,ifm,19,-0.1393379,-0.1231592,-0.1545637
3,Mod,Mason,ifm,20,-0.1407335,-0.1249371,-0.1563165
3,Mod,Mason,ifm,21,-0.1417696,-0.1258048,-0.1575896
3,Mod,Mason,ifm,22,-0.1425772,-0.1260027,-0.1573471
3,Mod,Mason,ifm,23,-0.1428126,-0.1252229,-0.1589222
3,Mod,Mason,ifm,24,-0.1436876,-0.127034,-0.1596165
3,Mod,Mason,ifm,25,-0.1452234,-0.1278985,-0.1618524
3,Mod,Mason,ifm,26,-0.1457379,-0.129697,-0.1622785
3,Mod,Mason,ifm,27,-0.1454651,-0.1278733,-0.1624734
3,Mod,Mason,ifm,28,-0.1462763,-0.1301033,-0.1626753
3,Mod,Mason,ifm,29,-0.1472253,-0.1297972,-0.1647027
3,Mod,Mason,ifm,30,-0.1479412,-0.1311314,-0.1651419
3,Mod,Mason,ifm,31,-0.148271,-0.1315785,-0.1655385
3,Mod,Mason,reforest,1,0,0,0
3,Mod,Mason,reforest,2,0,0,0
3,Mod,Mason,reforest,3,0,0,0
3,Mod,Mason,reforest,4,0,0,0
3,Mod,Mason,reforest,5,0,0,0
3,Mod,Mason,reforest,6,0,0,0
3,Mod,Mason,reforest,7,0,0,0
3,Mod,Mason,reforest,8,0,0,0
3,Mod,Mason,reforest,9,0,0,0
3,Mod,Mason,reforest,10,0,0,0
3,Mod,Mason,reforest,11,0,0,0
3,Mod,Mason,reforest,12,0,0,0
3,Mod,Mason,reforest,13,0,0,0
3,Mod,Mason,reforest,14,0,0,0
3,Mod,Mason,reforest,15,0,0,0
3,Mod,Mason,reforest,16,0,0,0
3,Mod,Mason,reforest,17,0,0,0
3,Mod,Mason,reforest,18,0,0,0
3,Mod,Mason,reforest,19,0,0,0
3,Mod,Mason,reforest,20,0,0,0
3,Mod,Mason,reforest,21,0,0,0
3,Mod,Mason,reforest,22,0,0,0
3,Mod,Mason,reforest,23,0,0,0
3,Mod,Mason,reforest,24,0,0,0
3,Mod,Mason,reforest,25,0,0,0
3,Mod,Mason,reforest,26,0,0,0
3,Mod,Mason,reforest,27,0,0,0
3,Mod,Mason,reforest,28,0,0,0
3,Mod,Mason,reforest,29,0,0,0
3,Mod,Mason,reforest,30,0,0,0
3,Mod,Mason,reforest,31,0,0,0
3,Mod,Mason,rref,1,-0.0000332,-0.0000317,-0.0000349
3,Mod,Mason,rref,2,-0.0000975,-0.0000929,-0.0001022
3,Mod,Mason,rref,3,-0.0001901,-0.0001806,-0.0001996
3,Mod,Mason,rref,4,-0.0003084,-0.0002925,-0.0003237
3,Mod,Mason,rref,5,-0.0004521,-0.0004306,-0.0004742
3,Mod,Mason,rref,6,-0.000618,-0.0005864,-0.0006491
3,Mod,Mason,rref,7,-0.0008047,-0.0007627,-0.0008415
3,Mod,Mason,rref,8,-0.0010113,-0.0009608,-0.0010596
3,Mod,Mason,rref,9,-0.0012323,-0.0011746,-0.001292
3,Mod,Mason,rref,10,-0.0014734,-0.0014031,-0.0015417
3,Mod,Mason,rref,11,-0.0017325,-0.0016485,-0.0018159
3,Mod,Mason,rref,12,-0.0020004,-0.0018995,-0.0020966
3,Mod,Mason,rref,13,-0.002285,-0.0021758,-0.0023929
3,Mod,Mason,rref,14,-0.002576,-0.0024477,-0.0027004
3,Mod,Mason,rref,15,-0.0028816,-0.0027315,-0.0030182
3,Mod,Mason,rref,16,-0.0032005,-0.0030464,-0.0033453
3,Mod,Mason,rref,17,-0.0035229,-0.0033489,-0.0037085
3,Mod,Mason,rref,18,-0.003855,-0.0036771,-0.0040453
3,Mod,Mason,rref,19,-0.0042083,-0.0040104,-0.0044184
3,Mod,Mason,rref,20,-0.004544,-0.004322,-0.0047677
3,Mod,Mason,rref,21,-0.0049029,-0.0046552,-0.0051452
3,Mod,Mason,rref,22,-0.005279,-0.0050176,-0.0055351
3,Mod,Mason,rref,23,-0.005631,-0.0053453,-0.0059078
3,Mod,Mason,rref,24,-0.0059927,-0.0057233,-0.006262
3,Mod,Mason,rref,25,-0.0063683,-0.0060376,-0.006684
3,Mod,Mason,rref,26,-0.0067273,-0.0063921,-0.0070587
3,Mod,Mason,rref,27,-0.0070907,-0.0067527,-0.0074446
3,Mod,Mason,rref,28,-0.0074787,-0.0071332,-0.0078369
3,Mod,Mason,rref,29,-0.0078664,-0.0074571,-0.0082539
3,Mod,Mason,rref,30,-0.0082488,-0.007849,-0.0086519
3,Mod,Mason,rref,31,-0.0086214,-0.0081833,-0.0090422
3,Mod,Mason,sage,1,0,0,0
3,Mod,Mason,sage,2,0,0,0
3,Mod,Mason,sage,3,0,0,0
3,Mod,Mason,sage,4,0,0,0
3,Mod,Mason,sage,5,0,0,0
3,Mod,Mason,sage,6,0,0,0
3,Mod,Mason,sage,7,0,0,0
3,Mod,Mason,sage,8,0,0,0
3,Mod,Mason,sage,9,0,0,0
3,Mod,Mason,sage,10,0,0,0
3,Mod,Mason,sage,11,0,0,0
3,Mod,Mason,sage,12,0,0,0
3,Mod,Mason,sage,13,0,0,0
3,Mod,Mason,sage,14,0,0,0
3,Mod,Mason,sage,15,0,0,0
3,Mod,Mason,sage,16,0,0,0
3,Mod,Mason,sage,17,0,0,0
3,Mod,Mason,sage,18,0,0,0
3,Mod,Mason,sage,19,0,0,0
3,Mod,Mason,sage,20,0,0,0
3,Mod,Mason,sage,21,0,0,0
3,Mod,Mason,sage,22,0,0,0
3,Mod,Mason,sage,23,0,0,0
3,Mod,Mason,sage,24,0,0,0
3,Mod,Mason,sage,25,0,0,0
3,Mod,Mason,sage,26,0,0,0
3,Mod,Mason,sage,27,0,0,0
3,Mod,Mason,sage,28,0,0,0
3,Mod,Mason,sage,29,0,0,0
3,Mod,Mason,sage,30,0,0,0
3,Mod,Mason,sage,31,0,0,0
3,Mod,Mason,tide,1,-0.000017,-0.0000135,-0.0000203
3,Mod,Mason,tide,2,-0.000051,-0.0000407,-0.0000612
3,Mod,Mason,tide,3,-0.0001014,-0.0000806,-0.0001237
3,Mod,Mason,tide,4,-0.0001699,-0.0001355,-0.0002027
3,Mod,Mason,tide,5,-0.0002529,-0.0002028,-0.0003023
3,Mod,Mason,tide,6,-0.0003504,-0.0002837,-0.0004201
3,Mod,Mason,tide,7,-0.000466,-0.0003762,-0.0005634
3,Mod,Mason,tide,8,-0.0006004,-0.0004841,-0.0007128
3,Mod,Mason,tide,9,-0.0007538,-0.0005993,-0.0009
3,Mod,Mason,tide,10,-0.0009063,-0.0007265,-0.0010861
3,Mod,Mason,tide,11,-0.0010719,-0.0008611,-0.0012862
3,Mod,Mason,tide,12,-0.0012277,-0.0009701,-0.0014873
3,Mod,Mason,tide,13,-0.0013911,-0.001116,-0.0016749
3,Mod,Mason,tide,14,-0.0015532,-0.0012156,-0.0018557
3,Mod,Mason,tide,15,-0.0017029,-0.0013601,-0.0020412
3,Mod,Mason,tide,16,-0.0018605,-0.0014895,-0.0022522
3,Mod,Mason,tide,17,-0.0020076,-0.0015806,-0.0024111
3,Mod,Mason,tide,18,-0.0021469,-0.0017429,-0.0025816
3,Mod,Mason,tide,19,-0.0023136,-0.0018349,-0.0028047
3,Mod,Mason,tide,20,-0.0024475,-0.0019571,-0.0029528
3,Mod,Mason,tide,21,-0.0026039,-0.0020776,-0.0031109
3,Mod,Mason,tide,22,-0.002758,-0.0022044,-0.0033215
3,Mod,Mason,tide,23,-0.0028956,-0.0023276,-0.0034897
3,Mod,Mason,tide,24,-0.0030402,-0.0023715,-0.0036286
3,Mod,Mason,tide,25,-0.0031708,-0.002539,-0.0038092
3,Mod,Mason,tide,26,-0.0033268,-0.0026669,-0.003943
3,Mod,Mason,tide,27,-0.0034321,-0.0027702,-0.0041829
3,Mod,Mason,tide,28,-0.0035872,-0.0028914,-0.0042531
3,Mod,Mason,tide,29,-0.003721,-0.00298,-0.0044983
3,Mod,Mason,tide,30,-0.0038458,-0.0030642,-0.0045998
3,Mod,Mason,tide,31,-0.0039801,-0.0032236,-0.0047468
3,Mod,Okanogan,ACF,1,-0.0004859,-0.0001476,-0.0009059
3,Mod,Okanogan,ACF,2,-0.0010029,-0.0002913,-0.0017834
3,Mod,Okanogan,ACF,3,-0.0014876,-0.0004613,-0.0027006
3,Mod,Okanogan,ACF,4,-0.0019552,-0.0005679,-0.0035778
3,Mod,Okanogan,ACF,5,-0.002498,-0.0007206,-0.0044464
3,Mod,Okanogan,ACF,6,-0.0030736,-0.0007251,-0.0053603
3,Mod,Okanogan,ACF,7,-0.0035923,-0.0010961,-0.0060578
3,Mod,Okanogan,ACF,8,-0.0039987,-0.0011465,-0.0070966
3,Mod,Okanogan,ACF,9,-0.0043668,-0.0012176,-0.0079594
3,Mod,Okanogan,ACF,10,-0.0049556,-0.0012026,-0.009057
3,Mod,Okanogan,ACF,11,-0.0050735,-0.0015698,-0.0093729
3,Mod,Okanogan,ACF,12,-0.0049549,-0.0012099,-0.0089138
3,Mod,Okanogan,ACF,13,-0.0050784,-0.0011323,-0.0087241
3,Mod,Okanogan,ACF,14,-0.0048944,-0.0012083,-0.0091423
3,Mod,Okanogan,ACF,15,-0.005069,-0.001501,-0.0090666
3,Mod,Okanogan,ACF,16,-0.0051015,-0.0013772,-0.008929
3,Mod,Okanogan,ACF,17,-0.0049191,-0.0013647,-0.0087752
3,Mod,Okanogan,ACF,18,-0.0050256,-0.0013649,-0.0090561
3,Mod,Okanogan,ACF,19,-0.0051273,-0.0014842,-0.0092016
3,Mod,Okanogan,ACF,20,-0.0050089,-0.0013496,-0.009032
3,Mod,Okanogan,ACF,21,-0.0050659,-0.001631,-0.0091735
3,Mod,Okanogan,ACF,22,-0.0051886,-0.0014091,-0.0090335
3,Mod,Okanogan,ACF,23,-0.0050694,-0.0014593,-0.0088841
3,Mod,Okanogan,ACF,24,-0.0051843,-0.0012901,-0.0092399
3,Mod,Okanogan,ACF,25,-0.0050816,-0.0013126,-0.008793
3,Mod,Okanogan,ACF,26,-0.00497,-0.0013678,-0.0091489
3,Mod,Okanogan,ACF,27,-0.005117,-0.0013318,-0.0091162
3,Mod,Okanogan,ACF,28,-0.0049818,-0.0013023,-0.0087555
3,Mod,Okanogan,ACF,29,-0.0051779,-0.0015626,-0.0092274
3,Mod,Okanogan,ACF,30,-0.0049173,-0.0013895,-0.0089126
3,Mod,Okanogan,ACF,31,-0.0051438,-0.0014786,-0.0088682
3,Mod,Okanogan,ag,1,-0.0004891,-0.0003385,-0.0006272
3,Mod,Okanogan,ag,2,-0.0009835,-0.0006985,-0.0012494
3,Mod,Okanogan,ag,3,-0.0014695,-0.0010567,-0.0018722
3,Mod,Okanogan,ag,4,-0.001935,-0.0013439,-0.0025401
3,Mod,Okanogan,ag,5,-0.0024377,-0.0017268,-0.003157
3,Mod,Okanogan,ag,6,-0.0029364,-0.002033,-0.0037823
3,Mod,Okanogan,ag,7,-0.0034581,-0.0024376,-0.0044171
3,Mod,Okanogan,ag,8,-0.0039157,-0.002791,-0.0050699
3,Mod,Okanogan,ag,9,-0.0044264,-0.0031107,-0.0056707
3,Mod,Okanogan,ag,10,-0.0048619,-0.0035176,-0.0062481
3,Mod,Okanogan,ag,11,-0.0061396,-0.004219,-0.0078861
3,Mod,Okanogan,ag,12,-0.0061507,-0.0043198,-0.0082071
3,Mod,Okanogan,ag,13,-0.0064332,-0.0045509,-0.0083527
3,Mod,Okanogan,ag,14,-0.0067826,-0.0047522,-0.0087624
3,Mod,Okanogan,ag,15,-0.0069852,-0.0050023,-0.0090153
3,Mod,Okanogan,ag,16,-0.0072721,-0.0050905,-0.0092847
3,Mod,Okanogan,ag,17,-0.007417,-0.0054584,-0.0094476
3,Mod,Okanogan,ag,18,-0.0076506,-0.0054674,-0.0098437
3,Mod,Okanogan,ag,19,-0.0079553,-0.0057647,-0.0101131
3,Mod,Okanogan,ag,20,-0.0081547,-0.0059428,-0.0103286
3,Mod,Okanogan,ag,21,-0.008492,-0.0061287,-0.0107246
3,Mod,Okanogan,ag,22,-0.0087384,-0.0063388,-0.0109788
3,Mod,Okanogan,ag,23,-0.0088946,-0.0063225,-0.0113771
3,Mod,Okanogan,ag,24,-0.0090758,-0.006627,-0.0113812
3,Mod,Okanogan,ag,25,-0.0093278,-0.0068826,-0.0119583
3,Mod,Okanogan,ag,26,-0.0097333,-0.0070959,-0.0121819
3,Mod,Okanogan,ag,27,-0.0097623,-0.0071892,-0.0123529
3,Mod,Okanogan,ag,28,-0.0100429,-0.0075098,-0.0128287
3,Mod,Okanogan,ag,29,-0.0103157,-0.0075487,-0.0130844
3,Mod,Okanogan,ag,30,-0.0105321,-0.0076666,-0.0134486
3,Mod,Okanogan,ag,31,-0.0109498,-0.0081264,-0.0137265
3,Mod,Okanogan,grass,1,-5.00E-07,-5.00E-07,-6.00E-07
3,Mod,Okanogan,grass,2,-1.10E-06,-9.00E-07,-1.30E-06
3,Mod,Okanogan,grass,3,-1.60E-06,-1.40E-06,-1.90E-06
3,Mod,Okanogan,grass,4,-2.20E-06,-1.80E-06,-2.50E-06
3,Mod,Okanogan,grass,5,-2.70E-06,-2.20E-06,-3.20E-06
3,Mod,Okanogan,grass,6,-3.30E-06,-2.70E-06,-3.80E-06
3,Mod,Okanogan,grass,7,-3.90E-06,-3.20E-06,-4.40E-06
3,Mod,Okanogan,grass,8,-4.30E-06,-3.70E-06,-5.10E-06
3,Mod,Okanogan,grass,9,-4.90E-06,-4.10E-06,-5.70E-06
3,Mod,Okanogan,grass,10,-5.40E-06,-4.50E-06,-6.30E-06
3,Mod,Okanogan,grass,11,-5.70E-06,-4.80E-06,-6.70E-06
3,Mod,Okanogan,grass,12,-6.00E-06,-5.00E-06,-6.90E-06
3,Mod,Okanogan,grass,13,-6.20E-06,-5.20E-06,-7.30E-06
3,Mod,Okanogan,grass,14,-6.40E-06,-5.50E-06,-7.50E-06
3,Mod,Okanogan,grass,15,-6.70E-06,-5.70E-06,-7.90E-06
3,Mod,Okanogan,grass,16,-7.10E-06,-5.90E-06,-8.20E-06
3,Mod,Okanogan,grass,17,-7.20E-06,-6.10E-06,-8.40E-06
3,Mod,Okanogan,grass,18,-7.50E-06,-6.30E-06,-8.80E-06
3,Mod,Okanogan,grass,19,-7.70E-06,-6.50E-06,-9.10E-06
